Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap,year,round
2023-11-19 07:29:41,Flag,YELLOW IN TRACK SECTOR 18,,YELLOW,Sector,18.0,,48.0,2023,21
2023-11-19 07:29:43,Other,DRS DISABLED IN ZONE 2,,,,,,48.0,2023,21
2023-11-19 07:29:50,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,48.0,2023,21
2023-11-19 07:29:50,Other,DRS ENABLED IN ZONE 2,,,,,,48.0,2023,21
2023-11-19 07:33:16,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,50.0,2023,21
2023-11-19 07:34:43,Flag,YELLOW IN TRACK SECTOR 21,,YELLOW,Sector,21.0,,50.0,2023,21
2023-11-19 07:34:47,Flag,YELLOW IN TRACK SECTOR 20,,YELLOW,Sector,20.0,,50.0,2023,21
2023-11-19 07:41:58,Flag,CLEAR IN TRACK SECTOR 20,,CLEAR,Sector,20.0,,50.0,2023,21
2023-11-19 07:42:03,Flag,CLEAR IN TRACK SECTOR 21,,CLEAR,Sector,21.0,,50.0,2023,21
2025-07-06 13:19:04,Other,AWNINGS MAY BE USED,,,,,,1.0,2025,12
2025-07-06 13:20:01,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2025,12
2025-07-06 13:30:01,Other,PIT EXIT CLOSED,,,,,,1.0,2025,12
2025-07-06 13:31:23,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.0,,1.0,2025,12
2025-07-06 13:31:24,Other,DRS DISABLED IN ZONE 2,,,,,,1.0,2025,12
2025-07-06 13:31:29,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,1.0,2025,12
2025-07-06 13:31:30,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,1.0,2025,12
2025-07-06 13:31:30,Other,DRS DISABLED IN ZONE 1,,,,,,1.0,2025,12
2025-07-06 13:31:43,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.0,,1.0,2025,12
2025-07-06 13:32:01,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.0,,1.0,2025,12
2025-07-06 13:32:07,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,1.0,2025,12
2025-07-06 13:32:19,Flag,DOUBLE YELLOW IN TRACK SECTOR 9,,DOUBLE YELLOW,Sector,9.0,,1.0,2025,12
2025-07-06 13:32:27,Flag,DOUBLE YELLOW IN TRACK SECTOR 10,,DOUBLE YELLOW,Sector,10.0,,1.0,2025,12
2025-07-06 13:32:27,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,1.0,2025,12
2025-07-06 13:32:36,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,1.0,2025,12
2025-07-06 13:32:37,Flag,DOUBLE YELLOW IN TRACK SECTOR 11,,DOUBLE YELLOW,Sector,11.0,,1.0,2025,12
2025-07-06 13:32:52,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.0,,1.0,2025,12
2025-07-06 13:33:05,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,1.0,2025,12
2025-07-06 13:33:58,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,1.0,2025,12
2025-07-06 13:34:00,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,1.0,2025,12
2025-07-06 13:34:04,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,1.0,2025,12
2025-07-06 13:34:13,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,1.0,2025,12
2025-07-06 13:34:43,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,1.0,2025,12
2025-07-06 13:35:50,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,1.0,2025,12
2025-07-06 13:35:51,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,1.0,2025,12
2025-07-06 13:35:57,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,1.0,2025,12
2025-07-06 13:36:03,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,1.0,2025,12
2025-07-06 13:36:44,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,1.0,2025,12
2025-07-06 13:36:55,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,1.0,2025,12
2025-07-06 13:37:10,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,1.0,2025,12
2025-07-06 13:37:10,Other,DRS ENABLED IN ZONE 1,,,,,,1.0,2025,12
2025-07-06 13:37:16,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,1.0,2025,12
2025-07-06 13:37:22,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,1.0,2025,12
2025-07-06 13:38:21,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,1.0,2025,12
2025-07-06 13:38:36,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,1.0,2025,12
2025-07-06 13:38:42,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,1.0,2025,12
2025-07-06 13:39:22,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,1.0,2025,12
2025-07-06 13:40:13,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,1.0,2025,12
2025-07-06 13:41:59,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,1.0,2025,12
2025-07-06 13:42:02,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,1.0,2025,12
2025-07-06 13:43:40,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,1.0,2025,12
2025-07-06 13:44:20,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,1.0,2025,12
2025-07-06 13:44:42,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,1.0,2025,12
2025-07-06 13:44:46,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,1.0,2025,12
2025-07-06 13:44:50,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,1.0,2025,12
2025-07-06 13:45:16,Other,RISK OF RAIN FOR F1 RACE IS 60%,,,,,,1.0,2025,12
2025-07-06 13:45:45,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,1.0,2025,12
2025-07-06 13:46:27,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,1.0,2025,12
2025-07-06 13:46:41,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,1.0,2025,12
2025-07-06 13:46:42,Other,DRS DISABLED IN ZONE 1,,,,,,1.0,2025,12
2025-07-06 13:47:22,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,1.0,2025,12
2025-07-06 13:48:30,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,1.0,2025,12
2025-07-06 13:48:30,Other,DRS ENABLED IN ZONE 1,,,,,,1.0,2025,12
2025-07-06 13:50:02,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,1.0,2025,12
2025-07-06 13:50:48,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,1.0,2025,12
2025-07-06 13:50:51,Other,DRS ENABLED IN ZONE 2,,,,,,1.0,2025,12
2025-07-06 13:50:51,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,1.0,2025,12
2025-07-06 13:55:00,Other,FORMATION LAP WILL BE STARTED BEHIND THE SAFETY CAR,,,,,,1.0,2025,12
2025-07-06 13:57:07,Drs,DRS DISABLED,DISABLED,,,,,1.0,2025,12
2025-07-06 13:57:09,Other,LOW GRIP CONDITIONS,,,,,,1.0,2025,12
2025-07-06 14:00:55,Other,STANDING START,,,,,,1.0,2025,12
2025-07-06 14:03:50,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2025,12
2025-07-06 14:04:23,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,1.0,2025,12
2025-07-06 14:04:39,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,1.0,2025,12
2025-07-06 14:04:43,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,1.0,2025,12
2025-07-06 14:04:46,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 5,,,,,,1.0,2025,12
2025-07-06 14:05:12,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.0,,1.0,2025,12
2025-07-06 14:05:48,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,2.0,2025,12
2025-07-06 14:05:48,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,2.0,2025,12
2025-07-06 14:09:36,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,3.0,2025,12
2025-07-06 14:09:37,Flag,DOUBLE YELLOW IN TRACK SECTOR 5,,DOUBLE YELLOW,Sector,5.0,,3.0,2025,12
2025-07-06 14:10:14,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,4.0,2025,12
2025-07-06 14:10:18,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,4.0,2025,12
2025-07-06 14:10:20,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,4.0,2025,12
2025-07-06 14:10:22,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,4.0,2025,12
2025-07-06 14:10:31,Flag,TRACK CLEAR,,CLEAR,Track,,,4.0,2025,12
2025-07-06 14:11:03,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,4.0,2025,12
2025-07-06 14:11:04,Other,TURN 5 INCIDENT INVOLVING CARS 31 (OCO) AND 30 (LAW) NOTED - CAUSING A COLLISION,,,,,,4.0,2025,12
2025-07-06 14:11:22,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,4.0,2025,12
2025-07-06 14:12:35,Other,FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 31 (OCO) AND 30 (LAW) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION,,,,,,5.0,2025,12
2025-07-06 14:12:36,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,5.0,2025,12
2025-07-06 14:13:39,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,5.0,2025,12
2025-07-06 14:15:05,Flag,DOUBLE YELLOW IN TRACK SECTOR 10,,DOUBLE YELLOW,Sector,10.0,,6.0,2025,12
2025-07-06 14:15:32,Other,CAR 4 (NOR) TIME 1:45.033 DELETED - TRACK LIMITS AT TURN 6 LAP 5 15:12:34,,,,,,6.0,2025,12
2025-07-06 14:16:38,Other,CAR 16 (LEC) TIME 1:58.458 DELETED - TRACK LIMITS AT TURN 1 LAP 5 15:12:36,,,,,,7.0,2025,12
2025-07-06 14:16:38,Other,CAR 87 (BEA) TIME 2:00.293 DELETED - TRACK LIMITS AT TURN 1 LAP 5 15:12:41,,,,,,7.0,2025,12
2025-07-06 14:17:02,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,7.0,2025,12
2025-07-06 14:17:04,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,7.0,2025,12
2025-07-06 14:17:17,Flag,TRACK CLEAR,,CLEAR,Track,,,7.0,2025,12
2025-07-06 14:18:12,Drs,DRS ENABLED,ENABLED,,,,,8.0,2025,12
2025-07-06 14:18:15,Other,NORMAL GRIP CONDITIONS,,,,,,8.0,2025,12
2025-07-06 14:23:23,Drs,DRS DISABLED,DISABLED,,,,,11.0,2025,12
2025-07-06 14:23:34,Other,LOW GRIP CONDITIONS,,,,,,11.0,2025,12
2025-07-06 14:25:10,Other,CAR 1 (VER) LAP DELETED - TRACK LIMITS AT TURN 14 LAP 11 15:24:40 (PIT),,,,,,12.0,2025,12
2025-07-06 14:28:03,Other,CAR 44 (HAM) TIME 2:07.044 DELETED - TRACK LIMITS AT TURN 6 LAP 12 15:26:18,,,,,,13.0,2025,12
2025-07-06 14:28:59,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,14.0,2025,12
2025-07-06 14:29:01,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,14.0,2025,12
2025-07-06 14:29:14,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,14.0,2025,12
2025-07-06 14:29:45,Other,CAR 16 (LEC) TIME 2:00.583 DELETED - TRACK LIMITS AT TURN 12 LAP 13 15:28:53,,,,,,14.0,2025,12
2025-07-06 14:38:36,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,17.0,2025,12
2025-07-06 14:39:12,Flag,TRACK CLEAR,,CLEAR,Track,,,17.0,2025,12
2025-07-06 14:41:01,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,18.0,2025,12
2025-07-06 14:41:15,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,18.0,2025,12
2025-07-06 14:42:05,Flag,DOUBLE YELLOW IN TRACK SECTOR 10,,DOUBLE YELLOW,Sector,10.0,,19.0,2025,12
2025-07-06 14:43:27,Other,TURN 9 INCIDENT INVOLVING CARS 6 (HAD) AND 12 (ANT) NOTED - CAUSING A COLLISION,,,,,,19.0,2025,12
2025-07-06 14:45:05,Other,RECOVERY VEHICLE ON TRACK AT TURN 9,,,,,,20.0,2025,12
2025-07-06 14:45:08,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,20.0,2025,12
2025-07-06 14:45:35,Other,FIA STEWARDS: TURN 9 INCIDENT INVOLVING CARS 6 (HAD) AND 12 (ANT) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION,,,,,,20.0,2025,12
2025-07-06 14:49:02,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,21.0,2025,12
2025-07-06 14:49:28,Flag,TRACK CLEAR,,CLEAR,Track,,,21.0,2025,12
2025-07-06 14:49:47,Other,INCIDENT INVOLVING CAR 81 (PIA) NOTED - SAFETY CAR INFRINGEMENT,,,,,,22.0,2025,12
2025-07-06 14:50:38,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,22.0,2025,12
2025-07-06 14:50:41,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,22.0,2025,12
2025-07-06 14:51:52,Other,TURN 6 INCIDENT INVOLVING CARS 22 (TSU) AND 87 (BEA) NOTED - CAUSING A COLLISION,,,,,,23.0,2025,12
2025-07-06 14:51:57,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 81 (PIA) UNDER INVESTIGATION - SAFETY CAR INFRINGEMENT,,,,,,23.0,2025,12
2025-07-06 14:55:02,Other,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 81 (PIA) - SAFETY CAR INFRINGEMENT,,,,,,25.0,2025,12
2025-07-06 14:55:58,Other,CAR 44 (HAM) TIME 1:45.853 DELETED - TRACK LIMITS AT TURN 9 LAP 24 15:54:25,,,,,,25.0,2025,12
2025-07-06 14:56:10,Other,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 22 (TSU) AND 87 (BEA) UNDER INVESTIGATION - CAUSING A COLLISION,,,,,,25.0,2025,12
2025-07-06 14:59:11,Other,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 22 (TSU) - CAUSING A COLLISION,,,,,,27.0,2025,12
2025-07-06 15:09:18,Other,CAR 16 (LEC) TIME 1:45.187 DELETED - TRACK LIMITS AT TURN 9 LAP 32 16:08:27,,,,,,33.0,2025,12
2025-07-06 15:11:42,Drs,DRS ENABLED,ENABLED,,,,,34.0,2025,12
2025-07-06 15:11:47,Other,NORMAL GRIP CONDITIONS,,,,,,34.0,2025,12
2025-07-06 15:17:59,Other,CAR 87 (BEA) TIME 1:43.169 DELETED - TRACK LIMITS AT TURN 9 LAP 37 16:17:08,,,,,,38.0,2025,12
2025-07-06 15:20:56,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,40.0,2025,12
2025-07-06 15:21:06,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,40.0,2025,12
2025-07-06 15:21:48,Other,TURN 4 INCIDENT INVOLVING CARS 16 (LEC) AND 55 (SAI) NOTED,,,,,,40.0,2025,12
2025-07-06 15:23:21,Other,FIA STEWARDS: TURN 4 INCIDENT INVOLVING CARS 16 (LEC) AND 55 (SAI) REVIEWED NO FURTHER INVESTIGATION,,,,,,41.0,2025,12
2025-07-06 15:26:08,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,43.0,2025,12
2025-07-06 15:26:09,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,43.0,2025,12
2025-07-06 15:26:10,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,43.0,2025,12
2025-07-06 15:26:10,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,43.0,2025,12
2025-07-06 15:26:48,Other,CAR 44 (HAM) TIME 2:09.772 DELETED - TRACK LIMITS AT TURN 3 LAP 42 16:24:48,,,,,,43.0,2025,12
2025-07-06 15:27:21,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,44.0,2025,12
2025-07-06 15:27:22,Other,FIA STEWARDS: PENALTY SERVED - 10 SECOND TIME PENALTY FOR CAR 22 (TSU) - CAUSING A COLLISION,,,,,,44.0,2025,12
2025-07-06 15:27:22,Other,DRS DISABLED IN ZONE 1,,,,,,44.0,2025,12
2025-07-06 15:27:31,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,44.0,2025,12
2025-07-06 15:27:31,Other,DRS ENABLED IN ZONE 1,,,,,,44.0,2025,12
2025-07-06 15:27:53,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 7,,,,,,44.0,2025,12
2025-07-06 15:27:54,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:27:53,,BLUE,Driver,,31.0,44.0,2025,12
2025-07-06 15:27:59,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,44.0,2025,12
2025-07-06 15:28:07,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 7,,,,,,44.0,2025,12
2025-07-06 15:28:11,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,44.0,2025,12
2025-07-06 15:28:12,Other,DRS DISABLED IN ZONE 2,,,,,,44.0,2025,12
2025-07-06 15:28:23,Other,DRS ENABLED IN ZONE 2,,,,,,44.0,2025,12
2025-07-06 15:28:23,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,44.0,2025,12
2025-07-06 15:28:54,Other,CAR 1 (VER) TIME 1:39.479 DELETED - TRACK LIMITS AT TURN 2 LAP 43 16:26:43,,,,,,45.0,2025,12
2025-07-06 15:30:14,Other,TURN 6 INCIDENT INVOLVING CARS 87 (BEA) AND 31 (OCO) NOTED,,,,,,45.0,2025,12
2025-07-06 15:30:58,Other,TURN 15 INCIDENT INVOLVING CARS 55 (SAI) AND 16 (LEC) NOTED - CAUSING A COLLISION,,,,,,46.0,2025,12
2025-07-06 15:31:14,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,46.0,2025,12
2025-07-06 15:31:53,Other,CAR 81 (PIA) TIME 1:34.870 DELETED - TRACK LIMITS AT TURN 11 LAP 45 16:30:03,,,,,,46.0,2025,12
2025-07-06 15:32:46,Other,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 87 (BEA) AND 31 (OCO) WILL BE INVESTIGATED AFTER THE RACE,,,,,,47.0,2025,12
2025-07-06 15:33:16,Other,CAR 1 (VER) TIME 1:39.479 DELETED - TRACK LIMITS AT TURN 1 LAP 43 16:26:42,,,,,,47.0,2025,12
2025-07-06 15:33:41,Other,FIA STEWARDS: PENALTY SERVED - 10 SECOND TIME PENALTY FOR CAR 81 (PIA) - SAFETY CAR INFRINGEMENT,,,,,,48.0,2025,12
2025-07-06 15:34:12,Other,FIA STEWARDS: TURN 15 INCIDENT INVOLVING CARS 55 (SAI) AND 16 (LEC) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION,,,,,,48.0,2025,12
2025-07-06 15:37:55,Other,CAR 55 (SAI) TIME 1:34.080 DELETED - TRACK LIMITS AT TURN 6 LAP 46 16:32:15,,,,,,50.0,2025,12
2025-07-06 15:41:05,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,52.0,2025,12
2025-07-06 15:43:42,Other,ALL PASS HOLDERS MAY ACCESS THE PIT LANE,,,,,,52.0,2025,12
2025-07-06 15:44:55,Other,CAR 81 (PIA) TIME 1:32.340 DELETED - TRACK LIMITS AT TURN 6 LAP 52 16:40:13,,,,,,52.0,2025,12
2021-06-20 12:45:13,Other,RISK OF RAIN FOR F1 RACE IS 10%,,,,,,1.0,2021,7
2021-06-20 12:57:41,Drs,DRS DISABLED,DISABLED,,,,,1.0,2021,7
2021-06-20 13:03:26,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2021,7
2021-06-20 13:04:50,Other,TURN 2 INCIDENT INVOLVING CAR 33 (VER) NOTED - NO INVESTIGATION NECESSARY,,,,,,1.0,2021,7
2021-06-20 13:05:21,CarEvent,CAR 47 (MSC) MISSED THE APEX OF TURN 4,,,,,47.0,2.0,2021,7
2021-06-20 13:06:06,CarEvent,CAR 4 (NOR) MISSED THE APEX OF TURN 2,,,,,4.0,2.0,2021,7
2021-06-20 13:07:17,Drs,DRS ENABLED,ENABLED,,,,,3.0,2021,7
2021-06-20 13:10:05,CarEvent,CAR 47 (MSC) MISSED THE APEX OF TURN 4,,,,,47.0,4.0,2021,7
2021-06-20 13:22:30,CarEvent,CAR 77 (BOT) MISSED THE APEX OF TURN 4,,,,,77.0,12.0,2021,7
2021-06-20 13:25:46,Other,CAR 99 (GIO) TIME 1:41.689 DELETED - TRACK LIMITS AT TURN 6,,,,,,14.0,2021,7
2021-06-20 13:51:33,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:51:33,,BLUE,Driver,,47.0,29.0,2021,7
2021-06-20 13:51:43,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:51:43,,BLUE,Driver,,47.0,30.0,2021,7
2021-06-20 13:51:54,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:51:54,,BLUE,Driver,,47.0,30.0,2021,7
2021-06-20 13:52:18,Other,TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 10 (GAS) NOTED ,,,,,,30.0,2021,7
2021-06-20 13:54:19,Other,TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 10 (GAS) - NO INVESTIGATION NECESSARY,,,,,,31.0,2021,7
2021-06-20 13:57:06,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:57:05,,BLUE,Driver,,9.0,33.0,2021,7
2021-06-20 13:59:14,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:59:14,,BLUE,Driver,,47.0,34.0,2021,7
2021-06-20 13:59:32,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:59:32,,BLUE,Driver,,47.0,34.0,2021,7
2021-06-20 14:00:01,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 16:00:00,,BLUE,Driver,,7.0,35.0,2021,7
2021-06-20 14:04:17,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 16:04:16,,BLUE,Driver,,7.0,37.0,2021,7
2021-06-20 14:07:24,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:07:23,,BLUE,Driver,,6.0,39.0,2021,7
2021-06-20 14:07:45,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:07:44,,BLUE,Driver,,6.0,39.0,2021,7
2021-06-20 14:10:00,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:09:59,,BLUE,Driver,,6.0,41.0,2021,7
2021-06-20 14:10:33,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 16:10:33,,BLUE,Driver,,7.0,41.0,2021,7
2021-06-20 14:12:15,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:12:15,,BLUE,Driver,,6.0,42.0,2021,7
2021-06-20 14:15:30,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 16:15:29,,BLUE,Driver,,7.0,44.0,2021,7
2021-06-20 14:15:59,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:15:59,,BLUE,Driver,,99.0,44.0,2021,7
2021-06-20 14:18:17,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 16:18:17,,BLUE,Driver,,16.0,46.0,2021,7
2021-06-20 14:18:34,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:18:34,,BLUE,Driver,,31.0,46.0,2021,7
2021-06-20 14:19:19,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:19:18,,BLUE,Driver,,99.0,46.0,2021,7
2021-06-20 14:20:35,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:20:34,,BLUE,Driver,,63.0,47.0,2021,7
2021-06-20 14:21:25,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 16:21:25,,BLUE,Driver,,16.0,48.0,2021,7
2021-06-20 14:21:44,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:21:44,,BLUE,Driver,,31.0,48.0,2021,7
2021-06-20 14:22:26,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:22:25,,BLUE,Driver,,22.0,48.0,2021,7
2021-06-20 14:23:04,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:23:04,,BLUE,Driver,,63.0,49.0,2021,7
2021-06-20 14:23:51,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:23:51,,BLUE,Driver,,22.0,49.0,2021,7
2021-06-20 14:25:38,Other,TURN 11 INCIDENT INVOLVING CARS 11 (PER) AND 77 (BOT) NOTED,,,,,,50.0,2021,7
2021-06-20 14:26:25,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:26:25,,BLUE,Driver,,99.0,51.0,2021,7
2021-06-20 14:27:35,Other,TURN 11 INCIDENT INVOLVING CARS 11 (PER) AND 77 (BOT) UNDER INVESTIGATION,,,,,,51.0,2021,7
2021-06-20 14:28:05,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:28:05,,BLUE,Driver,,31.0,52.0,2021,7
2021-06-20 14:28:09,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:28:08,,BLUE,Driver,,99.0,52.0,2021,7
